"i" "j" "cor" "p"
"386" "food_colli_per" "freq_per_chg_yoy" -0.00960370330581218 -0.00960370330581218
"387" "food_pieces_per" "freq_per_chg_yoy" -0.0133750457361314 -0.0133750457361314
"388" "recency" "freq_per_chg_yoy" -0.0126224651295846 -0.0126224651295846
"389" "sales" "freq_per_chg_yoy" 0.00975046998129348 0.00975046998129348
"390" "visits" "freq_per_chg_yoy" 0.0407152616706651 0.0407152616706651
"391" "sales_last_12months" "freq_per_chg_yoy" -0.14252929716541 -0.14252929716541
"392" "visits_last_12months" "freq_per_chg_yoy" -0.180780293931502 -0.180780293931502
"393" "tenure..in.days." "freq_per_chg_yoy" -0.0363380876736326 -0.0363380876736326
"394" "Days.since.first.visit" "freq_per_chg_yoy" -0.0437038863556466 -0.0437038863556466
"395" "sales_q1" "freq_per_chg_yoy" -0.109983755979851 -0.109983755979851
"396" "sales_q3" "freq_per_chg_yoy" -0.137427078944878 -0.137427078944878
"397" "sales_q4" "freq_per_chg_yoy" -0.0533549445470968 -0.0533549445470968
"398" "sales_last_6months" "freq_per_chg_yoy" -0.1534154919039 -0.1534154919039
"399" "visits_q1" "freq_per_chg_yoy" -0.149969700969552 -0.149969700969552
"400" "visits_q3" "freq_per_chg_yoy" -0.180894535148407 -0.180894535148407
"401" "visits_q4" "freq_per_chg_yoy" -0.0562495913182752 -0.0562495913182752
"402" "visits_last_6months" "freq_per_chg_yoy" -0.201655116245528 -0.201655116245528
"403" "visit_months" "freq_per_chg_yoy" -0.174601375502015 -0.174601375502015
"404" "freq_last_6months" "freq_per_chg_yoy" 0.203165272549825 0.203165272549825
"405" "freq_last_12months" "freq_per_chg_yoy" 0.350395440123416 0.350395440123416
"406" "freq" "freq_per_chg_yoy" -0.143570192349458 -0.143570192349458
"407" "churn_flag" "freq_per_chg_6_6" 0.157982421795983 0.157982421795983
"408" "promo_sales_per" "freq_per_chg_6_6" 0.0586591665159456 0.0586591665159456
"409" "margin_per" "freq_per_chg_6_6" 0.00386569149849413 0.00386569149849413
"410" "food_visits_per" "freq_per_chg_6_6" -0.0532799903989911 -0.0532799903989911
"411" "food_sales_per" "freq_per_chg_6_6" -0.0400809005006485 -0.0400809005006485
"412" "food_promo_per" "freq_per_chg_6_6" 0.0680056712680059 0.0680056712680059
"413" "non_food_promo_per" "freq_per_chg_6_6" 0.00891703501536213 0.00891703501536213
"414" "food_colli_per" "freq_per_chg_6_6" -0.0418752342585014 -0.0418752342585014
"415" "food_pieces_per" "freq_per_chg_6_6" -0.0376248012581488 -0.0376248012581488
"416" "recency" "freq_per_chg_6_6" 0.264779505114515 0.264779505114515
"417" "sales" "freq_per_chg_6_6" -0.100926559327729 -0.100926559327729
"418" "visits" "freq_per_chg_6_6" -0.129484339044306 -0.129484339044306
"419" "sales_last_12months" "freq_per_chg_6_6" -0.123180418863565 -0.123180418863565
"420" "visits_last_12months" "freq_per_chg_6_6" -0.169119509416337 -0.169119509416337
"421" "tenure..in.days." "freq_per_chg_6_6" -0.0445394674229446 -0.0445394674229446
"422" "Days.since.first.visit" "freq_per_chg_6_6" -0.0355750460221655 -0.0355750460221655
"423" "sales_q1" "freq_per_chg_6_6" -0.222068071743703 -0.222068071743703
"424" "sales_q3" "freq_per_chg_6_6" -0.00574847165189781 -0.00574847165189781
"425" "sales_q4" "freq_per_chg_6_6" 0.00802887502453434 0.00802887502453434
"426" "sales_last_6months" "freq_per_chg_6_6" -0.242057047246252 -0.242057047246252
"427" "visits_q1" "freq_per_chg_6_6" -0.297367144294079 -0.297367144294079
"428" "visits_q3" "freq_per_chg_6_6" -0.0214923400674744 -0.0214923400674744
"429" "visits_q4" "freq_per_chg_6_6" 0.0164142687514714 0.0164142687514714
"430" "visits_last_6months" "freq_per_chg_6_6" -0.323356850268411 -0.323356850268411
"431" "visit_months" "freq_per_chg_6_6" -0.267038038006084 -0.267038038006084
"432" "freq_last_6months" "freq_per_chg_6_6" 0.730710917483798 0.730710917483798
"433" "freq_last_12months" "freq_per_chg_6_6" 0.148721593533361 0.148721593533361
"434" "freq" "freq_per_chg_6_6" 0.112270493780001 0.112270493780001
"435" "freq_per_chg_yoy" "freq_per_chg_6_6" 0.0978525990411916 0.0978525990411916
"436" "churn_flag" "sales_per_chg_yoy" 0.0325375013271098 0.0325375013271098
"437" "promo_sales_per" "sales_per_chg_yoy" -0.0253081181262025 -0.0253081181262025
"438" "margin_per" "sales_per_chg_yoy" 0.0379224147861371 0.0379224147861371
"439" "food_visits_per" "sales_per_chg_yoy" -0.0392772882742662 -0.0392772882742662
"440" "food_sales_per" "sales_per_chg_yoy" 0.0239193752231141 0.0239193752231141
"441" "food_promo_per" "sales_per_chg_yoy" -0.00749474760121527 -0.00749474760121527
"442" "non_food_promo_per" "sales_per_chg_yoy" -0.0379833863141021 -0.0379833863141021
"443" "food_colli_per" "sales_per_chg_yoy" -0.00641500961226343 -0.00641500961226343
"444" "food_pieces_per" "sales_per_chg_yoy" -0.000506207427100107 -0.000506207427100107
"445" "recency" "sales_per_chg_yoy" -0.0180379532321808 -0.0180379532321808
"446" "sales" "sales_per_chg_yoy" -0.139075858129683 -0.139075858129683
"447" "visits" "sales_per_chg_yoy" -0.19697514211365 -0.19697514211365
"448" "sales_last_12months" "sales_per_chg_yoy" 0.0415884222191413 0.0415884222191413
"449" "visits_last_12months" "sales_per_chg_yoy" -0.0162833481932522 -0.0162833481932522
"450" "tenure..in.days." "sales_per_chg_yoy" -0.148459348938328 -0.148459348938328
"451" "Days.since.first.visit" "sales_per_chg_yoy" -0.410202614735647 -0.410202614735647
"452" "sales_q1" "sales_per_chg_yoy" 0.0676619733943251 0.0676619733943251
"453" "sales_q3" "sales_per_chg_yoy" 0.0263655536112002 0.0263655536112002
"454" "sales_q4" "sales_per_chg_yoy" -0.042436526650206 -0.042436526650206
"455" "sales_last_6months" "sales_per_chg_yoy" 0.0707690779902811 0.0707690779902811
"456" "visits_q1" "sales_per_chg_yoy" 0.033571901410064 0.033571901410064
"457" "visits_q3" "sales_per_chg_yoy" -0.0180122073314205 -0.0180122073314205
"458" "visits_q4" "sales_per_chg_yoy" -0.0864566629223458 -0.0864566629223458
"459" "visits_last_6months" "sales_per_chg_yoy" 0.0253372065371814 0.0253372065371814
"460" "visit_months" "sales_per_chg_yoy" -0.053372228706392 -0.053372228706392
"461" "freq_last_6months" "sales_per_chg_yoy" -0.0498652355283516 -0.0498652355283516
"462" "freq_last_12months" "sales_per_chg_yoy" -0.0372049233605323 -0.0372049233605323
"463" "freq" "sales_per_chg_yoy" 0.232640482972507 0.232640482972507
"464" "freq_per_chg_yoy" "sales_per_chg_yoy" -0.273122302416867 -0.273122302416867
"465" "freq_per_chg_6_6" "sales_per_chg_yoy" -0.0116063289721284 -0.0116063289721284
"466" "churn_flag" "sales_per_chg_6_6" 0.0170899713003845 0.0170899713003845
"467" "promo_sales_per" "sales_per_chg_6_6" -0.0381235838420294 -0.0381235838420294
"468" "margin_per" "sales_per_chg_6_6" 0.0786690584286386 0.0786690584286386
"469" "food_visits_per" "sales_per_chg_6_6" -0.0488846014823241 -0.0488846014823241
"470" "food_sales_per" "sales_per_chg_6_6" -0.0333187989494691 -0.0333187989494691
"471" "food_promo_per" "sales_per_chg_6_6" -0.0664092286633305 -0.0664092286633305
"472" "non_food_promo_per" "sales_per_chg_6_6" -0.038142124645718 -0.038142124645718
"473" "food_colli_per" "sales_per_chg_6_6" -0.0118232103493728 -0.0118232103493728
"474" "food_pieces_per" "sales_per_chg_6_6" -0.00660009347228247 -0.00660009347228247
"475" "recency" "sales_per_chg_6_6" -0.165149760465313 -0.165149760465313
"476" "sales" "sales_per_chg_6_6" -0.138316775925633 -0.138316775925633
"477" "visits" "sales_per_chg_6_6" -0.163584872458613 -0.163584872458613
"478" "sales_last_12months" "sales_per_chg_6_6" -0.105123318519137 -0.105123318519137
"479" "visits_last_12months" "sales_per_chg_6_6" -0.141251295003636 -0.141251295003636
"480" "tenure..in.days." "sales_per_chg_6_6" -0.0339255582728996 -0.0339255582728996
"481" "Days.since.first.visit" "sales_per_chg_6_6" -0.0765571794291526 -0.0765571794291526
"482" "sales_q1" "sales_per_chg_6_6" 0.15735367675187 0.15735367675187
"483" "sales_q3" "sales_per_chg_6_6" -0.277434950256435 -0.277434950256435
"484" "sales_q4" "sales_per_chg_6_6" -0.267622277888508 -0.267622277888508
"485" "sales_last_6months" "sales_per_chg_6_6" 0.118787899044748 0.118787899044748
"486" "visits_q1" "sales_per_chg_6_6" 0.141474921151302 0.141474921151302
"487" "visits_q3" "sales_per_chg_6_6" -0.302616600700194 -0.302616600700194
"488" "visits_q4" "sales_per_chg_6_6" -0.290899476733729 -0.290899476733729
"489" "visits_last_6months" "sales_per_chg_6_6" 0.0794761269423497 0.0794761269423497
"490" "visit_months" "sales_per_chg_6_6" -0.247680850824652 -0.247680850824652
"491" "freq_last_6months" "sales_per_chg_6_6" -0.231584374133365 -0.231584374133365
"492" "freq_last_12months" "sales_per_chg_6_6" 0.0168985352657028 0.0168985352657028
"493" "freq" "sales_per_chg_6_6" 0.251663789173902 0.251663789173902
"494" "freq_per_chg_yoy" "sales_per_chg_6_6" -0.0621476202965812 -0.0621476202965812
"495" "freq_per_chg_6_6" "sales_per_chg_6_6" -0.273169808429977 -0.273169808429977
"496" "sales_per_chg_yoy" "sales_per_chg_6_6" 0.119335340907362 0.119335340907362
"497" "churn_flag" "sales_per_chg_q1_q2" 0.0578305854463314 0.0578305854463314
"498" "promo_sales_per" "sales_per_chg_q1_q2" 0.0294858954495175 0.0294858954495175
"499" "margin_per" "sales_per_chg_q1_q2" 0.0618461515191359 0.0618461515191359
"500" "food_visits_per" "sales_per_chg_q1_q2" -0.0738461416177513 -0.0738461416177513
"501" "food_sales_per" "sales_per_chg_q1_q2" -0.0872524635613752 -0.0872524635613752
"502" "food_promo_per" "sales_per_chg_q1_q2" -0.00870973411643346 -0.00870973411643346
"503" "non_food_promo_per" "sales_per_chg_q1_q2" 0.000560405154674329 0.000560405154674329
"504" "food_colli_per" "sales_per_chg_q1_q2" -0.0803081201175301 -0.0803081201175301
"505" "food_pieces_per" "sales_per_chg_q1_q2" -0.0711676211665994 -0.0711676211665994
"506" "recency" "sales_per_chg_q1_q2" -0.256810044812638 -0.256810044812638
"507" "sales" "sales_per_chg_q1_q2" -0.145351810245254 -0.145351810245254
"508" "visits" "sales_per_chg_q1_q2" -0.166145442800136 -0.166145442800136
"509" "sales_last_12months" "sales_per_chg_q1_q2" -0.153424351840719 -0.153424351840719
"510" "visits_last_12months" "sales_per_chg_q1_q2" -0.196993504617442 -0.196993504617442
"511" "tenure..in.days." "sales_per_chg_q1_q2" -0.0407630705654873 -0.0407630705654873
"512" "Days.since.first.visit" "sales_per_chg_q1_q2" -0.0521362918226203 -0.0521362918226203
"513" "sales_q1" "sales_per_chg_q1_q2" 0.10919861721719 0.10919861721719
"514" "sales_q3" "sales_per_chg_q1_q2" -0.147248686152541 -0.147248686152541
"515" "sales_q4" "sales_per_chg_q1_q2" -0.119597987827912 -0.119597987827912
"516" "sales_last_6months" "sales_per_chg_q1_q2" -0.132731671200158 -0.132731671200158
"517" "visits_q1" "sales_per_chg_q1_q2" 0.0699629686324783 0.0699629686324783
"518" "visits_q3" "sales_per_chg_q1_q2" -0.18791155537 -0.18791155537
"519" "visits_q4" "sales_per_chg_q1_q2" -0.130610612780614 -0.130610612780614
"520" "visits_last_6months" "sales_per_chg_q1_q2" -0.186289121319077 -0.186289121319077
"521" "visit_months" "sales_per_chg_q1_q2" -0.274610576593535 -0.274610576593535
"522" "freq_last_6months" "sales_per_chg_q1_q2" 0.161955704245434 0.161955704245434
"523" "freq_last_12months" "sales_per_chg_q1_q2" 0.362582604331673 0.362582604331673
"524" "freq" "sales_per_chg_q1_q2" 0.237472888219098 0.237472888219098
"525" "freq_per_chg_yoy" "sales_per_chg_q1_q2" 0.153603007247327 0.153603007247327
"526" "freq_per_chg_6_6" "sales_per_chg_q1_q2" 0.101331205581674 0.101331205581674
"527" "sales_per_chg_yoy" "sales_per_chg_q1_q2" 0.0285536364289669 0.0285536364289669
"528" "sales_per_chg_6_6" "sales_per_chg_q1_q2" 0.0856081735732365 0.0856081735732365
"529" "churn_flag" "visits_per_chg_yoy" 0.012330687666092 0.012330687666092
"530" "promo_sales_per" "visits_per_chg_yoy" -0.0539526806915795 -0.0539526806915795
"531" "margin_per" "visits_per_chg_yoy" 0.0390740261098245 0.0390740261098245
"532" "food_visits_per" "visits_per_chg_yoy" -0.00232476764859181 -0.00232476764859181
"533" "food_sales_per" "visits_per_chg_yoy" 0.0263330283617021 0.0263330283617021
"534" "food_promo_per" "visits_per_chg_yoy" -0.0449199913248165 -0.0449199913248165
"535" "non_food_promo_per" "visits_per_chg_yoy" -0.0469975775668494 -0.0469975775668494
"536" "food_colli_per" "visits_per_chg_yoy" -0.00579595869074107 -0.00579595869074107
"537" "food_pieces_per" "visits_per_chg_yoy" 0.000973486223883121 0.000973486223883121
"538" "recency" "visits_per_chg_yoy" -0.0480919175379953 -0.0480919175379953
"539" "sales" "visits_per_chg_yoy" -0.180160929709062 -0.180160929709062
"540" "visits" "visits_per_chg_yoy" -0.235699235263073 -0.235699235263073
"541" "sales_last_12months" "visits_per_chg_yoy" 0.0194722753402334 0.0194722753402334
"542" "visits_last_12months" "visits_per_chg_yoy" 0.0277142617265354 0.0277142617265354
"543" "tenure..in.days." "visits_per_chg_yoy" -0.2188090823079 -0.2188090823079
"544" "Days.since.first.visit" "visits_per_chg_yoy" -0.561691911319664 -0.561691911319664
"545" "sales_q1" "visits_per_chg_yoy" 0.0538453107831756 0.0538453107831756
"546" "sales_q3" "visits_per_chg_yoy" 0.00117044614980625 0.00117044614980625
"547" "sales_q4" "visits_per_chg_yoy" -0.0586590902245841 -0.0586590902245841
"548" "sales_last_6months" "visits_per_chg_yoy" 0.0608874997393692 0.0608874997393692
"549" "visits_q1" "visits_per_chg_yoy" 0.0773299830096592 0.0773299830096592
"550" "visits_q3" "visits_per_chg_yoy" 0.0135838294097795 0.0135838294097795
"551" "visits_q4" "visits_per_chg_yoy" -0.0814095703526833 -0.0814095703526833
"552" "visits_last_6months" "visits_per_chg_yoy" 0.0849941718288109 0.0849941718288109
"553" "visit_months" "visits_per_chg_yoy" -0.00813748946749973 -0.00813748946749973
"554" "freq_last_6months" "visits_per_chg_yoy" -0.0859886713910389 -0.0859886713910389
"555" "freq_last_12months" "visits_per_chg_yoy" -0.090779373647969 -0.090779373647969
"556" "freq" "visits_per_chg_yoy" 0.25713552489472 0.25713552489472
"557" "freq_per_chg_yoy" "visits_per_chg_yoy" -0.372741962308977 -0.372741962308977
"558" "freq_per_chg_6_6" "visits_per_chg_yoy" -0.0459690664072807 -0.0459690664072807
"559" "sales_per_chg_yoy" "visits_per_chg_yoy" 0.737389559122108 0.737389559122108
"560" "sales_per_chg_6_6" "visits_per_chg_yoy" 0.115546255658816 0.115546255658816
"561" "sales_per_chg_q1_q2" "visits_per_chg_yoy" -0.0106576779614959 -0.0106576779614959
"562" "churn_flag" "visits_per_chg_6_6" -0.0336021626272901 -0.0336021626272901
"563" "promo_sales_per" "visits_per_chg_6_6" -0.0493169836509367 -0.0493169836509367
"564" "margin_per" "visits_per_chg_6_6" 0.0617062856724551 0.0617062856724551
"565" "food_visits_per" "visits_per_chg_6_6" -0.00116049908417047 -0.00116049908417047
"566" "food_sales_per" "visits_per_chg_6_6" -0.00381175309323161 -0.00381175309323161
"567" "food_promo_per" "visits_per_chg_6_6" -0.067461951306424 -0.067461951306424
"568" "non_food_promo_per" "visits_per_chg_6_6" -0.0398256680791147 -0.0398256680791147
"569" "food_colli_per" "visits_per_chg_6_6" 0.0131055484683359 0.0131055484683359
"570" "food_pieces_per" "visits_per_chg_6_6" 0.018211878788566 0.018211878788566
"571" "recency" "visits_per_chg_6_6" -0.259461474448404 -0.259461474448404
"572" "sales" "visits_per_chg_6_6" -0.121930577259472 -0.121930577259472
"573" "visits" "visits_per_chg_6_6" -0.145872329878408 -0.145872329878408
"574" "sales_last_12months" "visits_per_chg_6_6" -0.0853483394625007 -0.0853483394625007
"575" "visits_last_12months" "visits_per_chg_6_6" -0.101669205124285 -0.101669205124285
"576" "tenure..in.days." "visits_per_chg_6_6" -0.0120887590869738 -0.0120887590869738
"577" "Days.since.first.visit" "visits_per_chg_6_6" -0.0686732356822806 -0.0686732356822806
"578" "sales_q1" "visits_per_chg_6_6" 0.178037326583406 0.178037326583406
"579" "sales_q3" "visits_per_chg_6_6" -0.251656977253863 -0.251656977253863
